Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
13/02/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.67,-5.53,-1.67,-4.77,-3.49,10.1,6.9,11.35,10.65,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.4,-0.83
14/02/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.69,-5.53,-1.7,-4.82,-3.55,9.6,6.5,9.35,10.5,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.35,-0.85
15/02/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.7,-5.47,-1.76,-4.9,-3.6,7.8,7.0,9.7,8.95,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.34,-0.86
16/02/2017,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,4.2,0.0,-12.67,-5.43,-1.79,-4.86,-3.64,7.5,6.95,8.85,8.45,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.34,-0.86
17/02/2017,0.0,2.2,3.4,0.8,0.2,3.6,0.0,0.0,0.2,0.4,-12.61,-5.41,-1.83,-4.81,-3.66,11.2,5.9,10.35,10.85,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.36,-0.86
18/02/2017,3.8,26.4,27.0,17.2,4.4,7.0,3.6,0.0,0.0,7.8,-12.58,-5.37,-1.45,-4.81,-3.68,9.0,6.3,10.65,9.85,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.31,-0.88
19/02/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-12.58,-5.36,-1.49,-4.81,-3.69,7.8,5.05,9.05,8.0,-5129.1792,-16753.3488,-11015.136,-3873.794643,-6189.283929,0.29,-0.88
20/02/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.57,-5.38,-1.61,-4.76,-3.71,8.0,4.85,9.3,8.95,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.32,-0.88
21/02/2017,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.55,-5.39,-1.67,-4.72,-3.72,7.6,4.85,8.85,9.4,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.32,-0.88
22/02/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.53,-5.41,-1.72,-4.69,-3.74,8.2,5.25,9.9,9.45,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.3,-0.89
23/02/2017,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,16.8,0.0,-12.51,-5.42,-1.75,-4.68,-3.75,11.0,6.05,10.65,11.25,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.32,-0.89
24/02/2017,2.4,7.8,11.0,6.8,6.0,6.8,3.4,0.0,0.2,4.8,-12.44,-5.41,-1.74,-4.63,-3.74,10.35,7.3,11.2,11.45,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.34,-0.88
25/02/2017,10.6,11.4,25.0,29.6,13.0,7.2,18.8,13.4,0.0,22.6,-12.48,-5.43,-1.56,-4.69,-3.76,8.95,4.65,9.35,10.55,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.3,-0.9
26/02/2017,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,-12.48,-5.44,-1.59,-4.72,-3.78,7.9,6.0,8.7,8.35,-5129.1792,-16753.3488,-11015.136,-3873.794643,-6189.283929,0.28,-0.9
27/02/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,-12.47,-5.45,-1.65,-4.65,-3.79,6.6,5.25,7.15,6.7,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.3,-0.9
28/02/2017,1.2,1.6,1.8,0.0,1.0,0.8,1.6,0.0,4.0,2.2,-12.4,-5.45,-1.75,-4.58,-3.79,11.2,6.3,11.2,12.1,-5399.1359999999995,-17635.104,-11594.88,-4077.678571,-6515.035714,0.3,-0.9
01/03/2017,36.2,1.4,1.0,4.2,19.0,6.6,25.8,46.6,7.2,16.2,-12.44,-5.45,-1.74,-4.59,-3.75,11.6,5.45,11.0,12.5,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.43,-0.71
02/03/2017,6.6,4.0,9.2,4.4,6.8,7.8,3.8,0.0,0.0,8.0,-12.48,-5.44,-1.69,-4.73,-3.77,11.8,5.85,11.15,12.1,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.42,-0.88
03/03/2017,1.6,0.4,0.4,0.4,1.4,0.6,1.8,0.0,32.4,3.8,-12.48,-5.43,-1.75,-4.75,-3.81,12.55,8.15,12.7,12.25,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.35,-0.9
04/03/2017,0.8,0.2,1.2,0.0,0.4,0.0,0.2,0.0,14.4,1.4,-12.41,-5.43,-1.75,-4.78,-3.79,9.15,6.15,9.65,9.9,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.43,-0.76
05/03/2017,50.2,26.6,39.2,27.2,40.0,36.4,47.4,5.6,33.0,73.2,-12.41,-5.4,-1.2,-4.7,-3.44,10.6,4.1,10.0,10.55,-4947.7824,-16431.5952,-10393.7904,-5331.951613,-4435.2435479999995,0.75,0.34
06/03/2017,9.2,12.0,9.2,10.8,11.6,31.4,10.4,0.0,0.2,15.8,-12.36,-5.33,-0.95,-4.58,-3.23,11.5,5.9,10.95,11.75,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.79,0.41
07/03/2017,30.2,24.6,29.4,27.4,61.2,38.2,71.2,11.2,0.0,86.8,-12.36,-5.21,-0.94,-4.43,-2.73,11.25,7.95,12.0,12.55,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.94,0.89
08/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.45,-5.13,-1.04,-4.47,-2.74,10.75,7.35,11.05,10.8,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.67,0.09
09/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.44,-5.09,-1.16,-4.48,-2.86,9.6,9.5,11.45,10.4,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.58,-0.24
10/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.41,-5.08,-1.32,-4.42,-3.0,11.25,11.4,12.4,13.35,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.52,-0.46
11/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.43,-5.09,-1.41,-4.47,-3.08,11.85,7.9,10.3,12.15,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.5,-0.54
12/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.39,-5.11,-1.47,-4.49,-3.19,9.05,8.15,10.55,10.5,-4947.7824,-16431.5952,-10393.7904,-5331.951613,-4435.2435479999995,0.45,-0.73
13/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.44,-5.15,-1.5,-4.49,-3.3,9.25,7.8,10.9,10.45,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.43,-0.84
14/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.46,-5.18,-1.49,-4.5,-3.36,11.65,9.3,12.9,12.15,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.4,-0.84
15/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.44,-5.21,-1.57,-4.46,-3.41,11.9,11.35,13.6,12.65,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.37,-0.88
16/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.41,-5.24,-1.72,-4.43,-3.44,12.3,11.45,12.85,13.1,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.35,-0.88
17/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.39,-5.27,-1.72,-4.51,-3.47,10.0,8.55,10.25,11.3,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.35,-0.88
18/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-12.33,-5.29,-1.77,-4.53,-3.49,12.15,7.7,13.6,14.25,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.34,-0.88
19/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-12.33,-5.32,-1.77,-4.55,-3.51,12.95,8.95,13.15,13.85,-4947.7824,-16431.5952,-10393.7904,-5331.951613,-4435.2435479999995,0.33,-0.9
20/03/2017,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.32,-5.36,-1.8,-4.56,-3.52,13.0,8.8,13.5,14.2,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.31,-0.9
21/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3,-5.38,-1.81,-4.59,-3.53,13.5,9.75,12.85,13.85,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.32,-0.9
26/03/2017,0.6,1.4,2.4,2.2,3.0,2.2,1.6,3.4,0.2,2.4,-12.32,-5.44,-1.9,-4.76,-3.59,11.95,6.3,11.5,12.3,-4947.7824,-16431.5952,-10393.7904,-5331.951613,-4435.2435479999995,0.27,-0.91
27/03/2017,0.0,2.4,0.6,0.2,0.0,0.0,0.0,4.8,0.0,0.2,-12.34,-5.46,-1.91,-4.75,-3.58,11.1,6.9,11.0,12.3,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.29,-0.88
28/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.34,-5.47,-1.97,-4.85,-3.6,10.15,8.05,12.15,11.3,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.27,-0.92
29/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.34,-5.48,-1.95,-4.85,-3.61,12.35,12.2,13.25,13.6,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.28,-0.93
30/03/2017,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.34,-5.49,-1.99,-4.86,-3.62,16.0,14.9,14.4,15.65,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.27,-0.94
31/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.31,-5.51,-1.99,-4.86,-3.63,15.15,13.45,14.5,15.7,-5208.192,-17296.416,-10940.832,-5612.580645,-4668.677419,0.26,-0.94
06/04/2017,0.2,0.0,0.0,0.0,12.2,0.0,1.8,0.0,0.0,0.2,-12.26,-5.6,-2.08,-4.87,-3.7,12.1,10.15,13.95,13.55,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.21,-0.97
07/04/2017,2.6,0.2,0.2,0.2,0.6,0.4,1.0,0.0,0.0,1.6,-12.28,-5.6,-2.06,-4.85,-3.71,13.25,10.8,14.8,14.4,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.19,-0.98
08/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3,-5.62,-2.13,-5.03,-3.73,13.7,12.95,14.95,15.2,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.19,-0.99
09/04/2017,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.32,-5.63,-2.16,-5.05,-3.73,14.95,14.25,15.5,15.55,-4114.6704,-15994.9296,-9686.2608,-5532.863333,-4669.535,0.18,-0.98
10/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-12.3,-5.65,-2.1,-4.98,-3.74,15.3,13.2,14.75,16.0,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.17,-0.98
11/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-12.27,-5.65,-2.12,-4.89,-3.75,15.15,11.55,16.4,17.0,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.17,-0.99
12/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,-12.27,-5.65,-2.14,-4.83,-3.76,15.7,13.55,16.75,16.75,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.17,-0.99
13/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.24,-5.67,-2.17,-4.79,-3.77,15.0,10.75,15.25,16.85,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.16,-0.99
14/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,-12.25,-5.68,-2.16,-4.82,-3.77,14.95,11.5,15.95,16.35,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.17,-0.99
15/04/2017,0.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-12.25,-5.68,-2.17,-4.86,-3.78,14.55,9.45,13.95,15.4,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.16,-0.99
16/04/2017,3.2,0.6,0.4,0.2,0.8,1.4,1.8,5.0,0.2,0.8,-12.24,-5.69,-2.14,-4.82,-3.79,15.85,11.35,15.85,16.05,-4114.6704,-15994.9296,-9686.2608,-5532.863333,-4669.535,0.14,-1.0
17/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,-12.24,-5.68,-2.17,-4.76,-3.8,15.25,10.65,15.25,16.5,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.14,-1.0
18/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.23,-5.7,-2.16,-4.75,-3.8,12.45,7.6,12.0,14.35,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.15,-0.98
19/04/2017,1.6,1.8,4.6,4.4,10.0,12.0,7.2,11.8,0.0,6.6,-12.28,-5.72,-2.18,-4.77,-3.82,8.0,5.05,8.4,9.9,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.15,-0.99
20/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.32,-5.72,-2.19,-4.85,-3.81,8.55,5.0,9.8,9.4,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.15,-0.98
21/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-12.34,-5.73,-2.21,-4.92,-3.82,9.0,5.8,10.25,10.15,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.14,-0.99
22/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.31,-5.73,-2.24,-4.9,-3.86,9.95,6.55,11.25,11.2,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.14,-0.99
23/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.28,-5.73,-2.25,-4.92,-3.88,13.55,8.85,13.3,14.7,-4114.6704,-15994.9296,-9686.2608,-5532.863333,-4669.535,0.14,-0.99
24/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.28,-5.75,-2.24,-4.89,-3.89,12.85,9.1,12.8,14.05,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.15,-1.0
25/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,-12.25,-5.76,-2.22,-4.8,-3.9,15.7,9.3,15.5,16.2,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.14,-0.99
26/04/2017,4.4,1.0,0.6,0.2,2.4,1.2,4.0,0.0,13.0,2.4,-12.21,-5.76,-2.18,-4.72,-3.9,15.7,9.45,15.3,15.8,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.16,-0.98
27/04/2017,32.8,7.0,5.0,4.0,21.2,13.4,23.0,4.2,1.8,41.8,-12.2,-5.75,-2.19,-4.68,-3.9,14.95,9.0,15.0,15.05,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.36,-0.97
28/04/2017,10.2,7.6,15.2,11.6,7.6,5.6,7.6,1.6,0.0,9.4,-12.21,-5.72,-2.17,-4.68,-3.92,10.95,5.8,11.35,12.15,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.31,-1.0
29/04/2017,3.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,4.6,-12.25,-5.7,-2.27,-4.74,-3.94,11.75,8.75,12.5,12.5,-4331.232,-16836.768,-10196.064,-5824.066667,-4915.3,0.28,-1.0
30/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,-12.25,-5.7,-2.24,-4.8,-3.95,13.55,9.15,14.1,13.45,-4114.6704,-15994.9296,-9686.2608,-5532.863333,-4669.535,0.21,-1.01
01/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-12.24,-5.7,-2.23,-4.73,-3.95,12.45,8.45,12.3,13.3,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.21,-1.0
14/05/2017,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.31,-5.68,-2.32,-4.95,-4.04,17.05,11.75,17.05,17.85,-4429.8576,-16049.1024,-9796.248,-5711.4,-4854.040322999999,0.25,-1.01
15/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-12.32,-5.71,-2.27,-4.94,-4.05,18.3,14.85,18.95,19.8,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.18,-1.01
16/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.33,-5.72,-2.35,-5.01,-4.06,19.3,16.6,21.2,20.65,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.17,-1.02
17/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3,-5.74,-2.38,-5.06,-4.06,19.6,17.8,21.55,21.65,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.18,-1.02
18/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,-12.27,-5.72,-2.38,-5.07,-4.07,20.75,16.95,21.2,21.65,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.19,-1.02
19/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-12.27,-5.76,-2.39,-5.07,-4.07,19.25,13.65,19.5,20.6,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.21,-1.01
20/05/2017,6.6,0.0,2.4,0.4,0.0,0.0,0.4,3.0,0.0,2.6,-12.28,-5.75,-2.38,-5.16,-4.07,17.4,10.75,17.25,18.8,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.24,-1.0
21/05/2017,2.4,0.8,3.8,14.8,9.4,11.2,6.6,3.4,0.0,13.2,-12.3,-5.75,-2.34,-5.17,-4.09,18.5,14.65,19.2,19.55,-4429.8576,-16049.1024,-9796.248,-5711.4,-4854.040322999999,0.18,-1.02
22/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.28,-5.78,-2.37,-5.19,-4.1,19.25,15.95,20.1,20.05,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.18,-1.02
23/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.29,-5.79,-2.45,-5.24,-4.12,18.95,16.9,19.35,19.95,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.16,-1.02
24/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.29,-5.81,-2.43,-5.29,-4.12,18.7,17.3,19.05,19.6,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.15,-1.01
25/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.28,-5.82,-2.47,-5.27,-4.13,20.35,17.65,21.05,22.55,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.15,-1.01
26/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.31,-5.83,-2.5,-5.39,-4.13,21.0,16.55,21.15,22.9,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.14,-1.02
27/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.33,-5.83,-2.55,-5.5,-4.14,20.35,17.8,22.1,21.95,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.13,-1.03
28/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.35,-5.83,-2.59,-5.57,-4.15,21.55,19.45,23.5,22.9,-4429.8576,-16049.1024,-9796.248,-5711.4,-4854.040322999999,0.13,-1.03
29/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.33,-5.88,-2.59,-5.58,-4.15,22.2,19.15,23.15,23.0,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.14,-1.01
30/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.34,-5.94,-2.6,-5.67,-4.15,21.8,17.9,21.4,22.4,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.13,-1.01
31/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.37,-5.93,-2.65,-5.87,-4.15,21.05,18.0,21.25,22.1,-4663.008,-16893.792,-10311.84,-6012.0,-5109.516129,0.13,-1.02
01/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.38,-5.91,-2.66,-6.01,-4.16,20.9,17.5,20.75,21.8,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.13,-1.02
02/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.37,-5.88,-2.68,-6.05,-4.17,19.75,17.45,19.55,20.85,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.13,-1.02
03/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,-12.36,-5.89,-2.67,-6.05,-4.17,21.1,18.45,20.8,22.15,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.13,-1.01
04/06/2017,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,-12.35,-5.87,-2.68,-6.03,-4.17,20.35,17.0,20.75,21.85,-6397.3152,-16823.1168,-10830.456,-4829.8,-7558.96,0.14,-1.0
05/06/2017,12.8,0.0,0.0,0.0,5.4,3.6,5.8,0.2,0.2,7.6,-12.35,-5.89,-2.66,-6.08,-4.18,21.35,17.25,0.0,21.7,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.14,-1.01
06/06/2017,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-12.34,-5.9,-2.67,-6.13,-4.19,21.05,15.35,0.0,22.65,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.14,-1.02
07/06/2017,4.6,0.4,0.4,0.0,3.8,0.4,0.8,0.0,0.2,1.2,-12.38,-5.9,-2.69,-6.17,-4.2,19.4,14.05,0.0,20.3,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.12,-1.02
08/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.42,-5.9,-2.71,-6.26,-4.2,20.4,16.9,0.0,21.5,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.12,-1.02
09/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.41,-5.92,-2.77,-6.34,-4.21,21.5,18.55,0.0,22.6,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.11,-1.03
10/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.43,-5.89,-2.77,-6.41,-4.21,22.35,19.2,0.0,23.3,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.12,-1.02
11/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.44,-5.88,-2.78,-6.42,-4.22,23.8,22.4,0.0,25.25,-6397.3152,-16823.1168,-10830.456,-4829.8,-7558.96,0.11,-1.03
12/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.44,-6.09,-2.75,-6.45,-4.22,24.55,21.0,0.0,25.5,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.12,-1.01
13/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.45,-6.28,-2.77,-6.62,-4.22,24.45,20.25,0.0,24.7,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.13,-0.99
14/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,-12.46,-6.13,-2.8,-6.61,-4.22,25.5,20.4,0.0,25.25,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.13,-1.0
15/06/2017,0.0,0.0,0.0,0.0,0.6,0.0,6.0,0.0,0.0,0.4,-12.48,-6.16,-2.8,-6.61,-4.23,25.05,19.55,0.0,25.35,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.13,-1.0
16/06/2017,0.2,0.0,0.0,0.0,0.0,0.2,0.0,20.0,0.0,1.8,-12.48,-6.18,-2.81,-6.68,-4.23,26.05,21.75,0.0,26.45,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.13,-1.0
17/06/2017,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.49,-6.19,-2.81,-6.68,-4.23,26.65,23.2,0.0,27.85,-6734.016,-17708.543999999998,-11400.48,-5084.0,-7956.8,0.12,-1.02
18/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.55,-6.19,-2.83,-6.69,-4.24,24.8,19.75,0.0,25.75,-6397.3152,-16823.1168,-10830.456,-4829.8,-7558.96,0.11,-1.02
