Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
13/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,1.43
14/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,1.42
15/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,1.41
16/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,1.4
17/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,1.29
18/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1.18
19/03/2007,19.6,15.0,11.4,23.2,13.6,28.4,1.2,4.4,0.2,0.0,0.0,0.0,0.6,0.0,10.7,1.22
20/03/2007,15.8,17.6,14.8,11.8,12.2,20.8,19.8,13.4,19.4,15.8,22.2,31.8,21.0,0.0,5.65,1.59
21/03/2007,4.4,2.2,8.8,15.8,3.2,3.2,10.8,3.4,4.4,11.0,13.6,5.2,10.8,0.0,7.95,1.85
22/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,7.8,4.0,0.0,0.0,0.0,0.0,1.8,0.8,8.9,1.97
23/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,8.0,9.15,1.76
24/03/2007,1.0,0.4,0.6,0.8,2.0,0.6,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1.61
25/03/2007,1.0,0.0,0.6,3.2,0.6,2.2,7.6,1.6,2.4,7.4,10.0,8.2,11.8,0.0,8.9,1.51
26/03/2007,0.2,0.0,3.8,2.8,2.2,2.0,3.0,11.8,1.6,4.6,1.6,2.4,0.6,14.8,9.3,1.52
27/03/2007,1.2,0.2,7.4,4.8,1.2,1.4,5.0,5.2,0.2,4.6,4.0,2.8,2.6,19.0,11.0,1.69
28/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.8,0.0,0.0,0.0,0.0,1.0,26.0,12.1,1.92
29/03/2007,4.4,3.4,2.8,4.6,4.0,3.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,22.4,10.3,1.85
30/03/2007,7.4,8.8,3.0,12.0,3.8,10.4,5.0,9.4,4.4,4.8,1.8,2.8,6.4,17.8,11.0,1.9
31/03/2007,0.0,0.0,0.0,0.0,0.2,0.0,11.8,6.0,4.2,7.2,13.4,10.6,12.6,18.6,11.3,1.68
01/04/2007,0.2,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,1.86
02/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,1.64
03/04/2007,0.8,0.0,0.2,10.0,1.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.65
04/04/2007,0.8,0.0,0.2,0.2,0.2,0.8,0.2,9.2,0.0,0.0,0.0,0.8,1.2,4.6,11.8,1.69
05/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.2,0.0,0.0,0.4,0.0,0.2,13.4,15.9,1.67
06/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,1.63
07/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,1.59
08/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,1.34
09/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,15.55,1.26
10/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,1.35
11/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,1.39
12/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,1.4
13/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85,1.4
14/04/2007,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,1.26
15/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,1.17
16/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,1.29
17/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1.29
18/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15,1.24
19/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05,1.24
20/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,1.27
21/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,19.95,1.21
22/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,1.12
23/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,1.18
24/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,1.2
25/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,1.2
26/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45,1.19
27/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,1.2
28/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.2,14.4,0.0,0.0,19.4,1.13
29/04/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35,1.08
30/04/2007,2.4,1.0,6.8,7.8,1.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,1.26
01/05/2007,0.2,0.6,0.0,1.0,0.4,2.8,21.6,17.4,8.4,5.8,6.8,6.2,3.6,37.8,17.65,1.19
02/05/2007,23.4,10.0,6.0,9.8,5.6,14.8,5.8,1.8,0.8,5.2,3.2,0.8,0.0,0.0,17.6,1.2
03/05/2007,4.8,3.4,4.6,5.8,3.0,5.4,4.0,4.6,10.4,3.6,2.2,11.2,11.0,4.2,15.45,1.27
04/05/2007,24.8,23.2,21.6,30.6,20.2,29.0,13.4,16.8,11.6,10.6,17.0,9.2,15.2,16.2,15.05,1.39
05/05/2007,8.4,7.0,6.2,7.2,9.2,16.2,10.6,15.0,11.0,6.6,11.6,5.2,7.4,19.4,16.3,1.32
06/05/2007,0.0,0.2,0.2,1.4,4.6,1.4,5.4,8.0,13.4,4.8,13.2,7.0,4.6,6.4,15.9,1.5
07/05/2007,0.2,0.0,0.0,0.0,0.0,0.0,2.2,27.4,0.0,5.8,0.0,1.0,2.4,9.2,18.3,1.4
08/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35,1.34
09/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,1.33
10/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,1.32
11/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,21.3,1.31
12/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.21
13/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,1.08
14/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,1.08
15/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,1.06
16/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,1.04
17/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,1.05
18/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,18.4,1.04
20/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,1.03
21/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,1.03
22/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85,1.03
23/05/2007,1.4,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1.02
24/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,1.13
25/05/2007,3.6,4.0,0.8,12.2,2.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,1.14
26/05/2007,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.8,25.25,1.03
27/05/2007,1.6,0.4,2.0,1.8,1.6,2.4,8.4,1.2,0.0,0.0,5.0,2.8,2.8,6.2,21.0,1.05
28/05/2007,27.8,21.4,13.4,17.8,19.0,12.8,0.8,8.8,0.8,0.8,0.8,2.4,8.4,9.6,15.6,1.17
29/05/2007,2.6,6.0,2.4,9.8,3.0,14.2,26.6,51.2,56.6,47.8,25.4,40.0,36.0,44.6,15.8,1.53
30/05/2007,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,2.8,0.0,3.8,1.8,0.6,2.2,19.25,1.43
31/05/2007,0.0,0.0,0.4,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.85,1.24
01/06/2007,13.0,11.2,9.4,8.4,10.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,1.23
02/06/2007,34.2,14.4,15.0,12.2,5.4,12.2,10.8,12.6,8.4,6.4,7.4,8.6,10.8,33.2,18.95,1.47
03/06/2007,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,1.2,0.4,10.4,0.4,0.8,0.0,21.25,1.19
04/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.85,1.14
05/06/2007,0.6,0.0,1.2,1.2,1.6,0.2,0.0,13.2,3.0,0.0,0.0,0.0,0.6,0.2,21.8,1.17
06/06/2007,5.2,0.6,3.4,3.4,2.8,3.0,0.2,0.0,0.0,1.4,3.6,2.0,0.0,0.2,20.55,1.19
07/06/2007,3.2,20.6,15.0,10.8,23.6,14.4,6.4,4.0,4.4,16.0,13.2,4.8,6.2,13.8,20.7,1.29
08/06/2007,0.0,0.2,0.0,0.2,0.0,0.0,3.4,30.8,13.4,7.6,0.8,27.0,3.6,4.8,21.25,1.63
09/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,23.75,1.25
10/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,1.13
11/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35,1.15
12/06/2007,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.2
13/06/2007,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,1.12
14/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05,1.04
15/06/2007,1.8,0.0,11.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,1.04
16/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1.03
17/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,1.03
18/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.2,25.95,1.06
19/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,1.07
20/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,1.02
21/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,1.0
22/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,1.01
23/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,0.99
24/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65,0.99
25/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,0.99
26/06/2007,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65,1.0
27/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,3.8,0.2,0.0,0.0,0.6,3.4,20.8,1.0
28/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,1.0
29/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.99
30/06/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.99
01/07/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.98
02/07/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.99
03/07/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,1.01
04/07/2007,0.0,0.0,0.8,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1.03
05/07/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,1.02
06/07/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.2,1.04
